HIP	RAhms	DEdms	Vmag	Plx	ABSmag	Pc	Ly	X	Y	Z
12955	02 46 35.04	-04 40 25.5	9.47	5.9	3.3242600582107222	169.4915254237288	552.813220338983	126.23393133887184	112.25703314712715	-13.81051332139018
12956	02 46 35.32	-13 58 24.5	8.3	0.39	-3.744676964867505	2564.102564102567	8363.071794871805	1859.3294868521912	1653.5282181184132	-619.1609245143551
12957	02 46 35.81	+54 04 39.8	7.17	7.64	1.5854667928784476	130.89005235602102	426.9107329842935	57.38074070698617	51.033214124004715	105.9965445561931
12959	02 46 40.21	+75 24 29.2	7.19	9.92	2.172558360770892	100.80645161290327	328.7901209677421	18.971510929432558	16.883730973445267	97.55491831914654
12958	02 46 40.22	-77 31 15.6	8.8	4.7	2.1604892896785888	212.76595744680847	693.9570212765957	34.343884974437074	30.564439422550084	-207.7394167121517
12960	02 46 40.46	-72 55 53.8	8.54	11.9	3.9177348069626525	84.03361344537818	274.0838655462186	18.42479712339694	16.397783457559164	-80.33235797191507
12961	02 46 42.70	-23 05 13.0	10.25	42.01	8.366763407689959	23.803856224708415	77.63860985479653	16.35506623702477	14.560529063519628	-9.334150895476363
12962	02 46 43.18	-06 59 35.0	8.78	6.12	2.7137571107278067	163.39869281045745	532.9408496732025	121.12997879167638	107.84666968328565	-19.89363939349817
12963	02 46 45.02	-43 00 17.1	8.4	3.57	1.1633410805609667	280.1120448179272	913.6128851540618	152.97473633555197	136.2360210957405	-191.0529619010126
12964	02 46 45.06	-21 38 22.4	6.48	22.18	3.209807709065707	45.085662759242545	147.05130748422	31.296168180081548	27.871854674939655	-16.62608073669937
12965	02 46 45.34	-40 57 32.6	7.89	12.08	3.3003346714255644	82.78145695364239	269.9998344370861	46.68394725139133	41.57766058182119	-54.26487653114059
12966	02 46 47.13	-05 49 46.6	8.19	16.07	4.2200793838167225	62.227753578095815	202.96191661481018	46.22394052559077	41.1787788852647	-6.320506876931809
12967	02 46 47.76	+37 44 26.0	9.72	9.89	4.695981457985896	101.11223458038425	329.78746208291216	59.701064638441366	53.18982180655896	61.889496031732264
12968	02 46 47.84	+39 06 45.9	8.42	4.61	1.7385046269482398	216.91973969631246	707.5049891540134	125.66750508210052	111.96299752989452	136.84348293023325
12969	02 46 47.90	-39 03 23.8	11.41	2.76	3.6145454103260892	362.3188405797101	1181.7384057971014	210.0673167727004	187.16054521564544	-228.29278345476823
12970	02 46 48.76	-04 34 31.4	9.82	4.03	2.8465252307055486	248.1389578163771	809.3295285359799	184.6705125103503	164.55374022660297	-19.794210587896618
12971	02 46 51.42	-83 02 33.0	9.03	6.26	3.0128716660521473	159.74440894568693	521.0220447284346	14.444477419506418	12.875999977148552	-158.56809857620385
12972	02 46 51.45	+57 44 01.7	7.57	1.08	-2.26288122256525	925.9259259259255	3019.9981481481473	368.9873539860086	328.9218602397932	782.9416087784455
12973	02 46 52.02	-60 08 58.2	8.56	8.95	3.31911517657956	111.73184357541898	364.42435754189944	41.51216297753268	37.00774165279819	-96.90806081770704
12974	02 46 52.62	-15 17 13.1	8.04	3.31	0.6391399688785935	302.11480362537753	985.3770392749242	217.52401636351559	193.9380234714303	-79.65362469266776
12975	02 46 52.89	+12 15 38.4	7.52	6.81	1.6857355595639252	146.84287812041117	478.94243759177687	107.1038633852591	95.49440659985204	31.183515048496588
12976	02 46 54.14	-53 30 58.6	9.19	2.1	0.8010964736695971	476.1904761904759	1553.141904761904	211.31915648599016	188.4479223210207	-382.8693828049618
12977	02 46 55.22	-05 54 26.0	10.08	3.62	2.87354285266583	276.2430939226519	900.9939226519336	205.06234551665767	182.89722326411024	-28.43039066640124
12978	02 46 55.72	-10 07 35.0	10.41	1.95	1.8601730568125898	512.820512820513	1672.61435897436	376.73814932285745	336.0411808389305	-90.16412809238258
12979	02 46 56.99	-37 20 44.1	7.96	1.62	-0.9924249272868453	617.2839506172842	2013.3320987654329	366.1880515142186	326.69153307653454	-374.4575127220781
12980	02 46 57.94	-47 00 19.3	9.83	7.97	4.337291606980562	125.47051442910919	409.2343789209537	63.842795730477356	56.96465315162386	-91.77132294860431
12981	02 46 58.14	-13 20 28.5	8.74	6.41	2.774290147594087	156.00624024961004	508.82964118564763	113.26222799169939	101.06295540152834	-35.99852431258884
12982	02 46 58.28	+35 59 00.7	6.27	7.93	0.7663659365880182	126.10340479192944	411.2986128625475	76.13699352105424	67.937791427065	74.0923978131682
12983	02 47 00.00	-13 57 45.2	9.64	2.93	1.9743381017705488	341.296928327645	1113.1733788395902	247.10376798938825	220.54854713478076	-82.35083173878466
12984	02 47 00.17	+50 07 28.7	8.11	14.65	3.9391881234506414	68.25938566552901	222.6346757679181	32.64894612916629	29.14100333667206	52.385035769982
12985	02 47 00.23	+12 26 59.4	8.91	4.0	1.9202999566398127	249.99999999999994	815.3994999999999	182.1257794755181	162.5589302433139	53.896146880684576
12986	02 47 00.61	+07 44 50.2	11.67	10.15	6.702330211246158	98.52216748768473	321.33970443349756	72.82939214560862	65.00851751045029	13.28118132042628
12987	02 47 00.85	-71 38 49.3	8.65	2.43	0.5780313679915619	411.522633744856	1342.221399176955	96.66597251293543	86.28838908968622	-390.5904271109806
12988	02 47 02.34	-67 16 39.7	7.68	16.27	3.736937764684294	61.462814996926866	200.46699446834668	17.7094184984117	15.811664212126125	-56.69255152696464
12989	02 47 03.22	-37 44 21.8	8.33	6.99	2.5523858787284066	143.06151645207436	466.60915593705283	84.38639198563082	75.35326768922876	-87.56380180057302
12990	02 47 03.60	+35 33 17.3	6.28	21.24	2.9157725620471586	47.080979284369086	153.55922787193964	28.569688575335014	25.512873208854895	27.376720141617717
12991	02 47 03.66	+31 23 42.4	7.69	3.28	0.26936921855839646	304.8780487804877	994.3896341463411	194.10970538425434	173.34226695484108	158.82224463466073
12992	02 47 03.77	+59 28 50.0	11.62	7.19	5.903644451914412	139.08205841446457	453.62976356050086	52.68123205273744	47.04574787444941	119.81320615501407
12993	02 47 04.76	-68 55 33.8	11.22	14.37	7.007283840671128	69.58942240779402	226.97272094641616	18.662412007041155	16.668454152531943	-64.93508085230026
12994	02 47 05.45	+52 08 55.2	9.03	3.44	1.7127922128576483	290.6976744186048	948.1389534883725	133.0318607555992	118.83028430351655	229.53654495228736
12996	02 47 07.18	+71 43 21.7	8.27	5.47	1.959936631667155	182.81535648994512	596.270201096892	42.75441930098462	38.19989717786935	173.59228685163842
12997	02 47 07.50	-57 26 15.5	8.25	17.31	4.441485339376969	57.77007510109762	188.4227614095898	23.185753595303435	20.71680261353381	-48.68897715988919
12998	02 47 08.16	+22 36 14.1	8.54	5.12	2.086349804879154	195.31249999999997	637.030859375	134.4498636957949	120.144504412409	75.06999978639132
12999	02 47 08.24	-03 13 35.4	8.98	2.38	0.8628847852825601	420.16806722689086	1370.4193277310928	312.8050475263578	279.5263180415561	-23.648350499452835
13000	02 47 08.51	+42 10 31.6	7.74	4.45	0.9818000549046584	224.71910112359552	732.943370786517	124.17795842538652	110.9712054584054	150.8771043273568
13001	02 47 08.57	+37 43 44.7	8.52	1.55	-0.528341509148543	645.1612903225808	2104.256774193549	380.47626154834666	340.0142109833478	394.79265603385153
13002	02 47 09.25	-15 22 38.0	8.1	6.29	2.093253227226345	158.98251192368832	518.537042925278	114.29522174293628	102.15066928284696	-42.157824295913926
13003	02 47 09.40	+65 43 18.9	9.1	5.22	2.68835251501131	191.57088122605367	624.8272030651342	58.72914452165487	52.489932558803694	174.62845443241366
13004	02 47 09.68	+60 34 14.7	6.51	3.39	-0.8390015089845893	294.98525073746316	962.1233038348084	108.0659942525069	96.5892798282933	256.92129156827934
13005	02 47 10.41	+15 18 25.3	8.06	14.77	3.9069024765597486	67.70480704129993	220.8258632362898	48.686837034160156	43.520934087394764	17.87347454384368
13006	02 47 10.80	-34 14 12.5	9.32	2.78	1.5402239795903814	359.7122302158274	1173.2366906474822	221.70770225595788	198.19483879056273	-202.3793200996851
13007	02 47 10.93	+45 55 00.2	9.15	1.8	0.42636252551653087	555.5555555555557	1811.9988888888893	288.14777795365484	257.5936451238554	399.0718573901429
13008	02 47 11.14	-22 29 08.4	6.47	26.18	3.5598482110736844	38.19709702062644	124.58357524828115	26.311684904806032	23.522402877133533	-14.608559859177483
13009	02 47 11.30	+36 33 48.7	8.43	4.9	1.880980400142569	204.08163265306115	665.632244897959	122.20227886987217	109.25030853821725	121.5741991939627
13010	02 47 12.62	+26 44 18.4	7.87	4.64	1.2025899027744034	215.51724137931046	702.9306034482763	143.4774469151476	128.29521048780643	96.96516139494855
13011	02 47 13.16	-05 46 08.5	8.33	7.18	2.610622221211502	139.27576601671316	454.26155988857965	103.2930793076276	92.37036766788552	-13.999783697973402
13012	02 47 15.40	+22 57 37.4	7.19	6.59	1.2844270729700495	151.7450682852808	494.93141122913534	104.13710865591047	93.1557214394439	59.19493147887213
13013	02 47 16.56	-34 47 14.9	9.06	2.12	0.6916793046437562	471.6981132075474	1538.4896226415103	288.7067898910694	258.3061385724948	-269.1197470460339
13014	02 47 20.27	+17 17 03.6	8.57	5.08	2.0993185614195973	196.85039370078738	642.0468503937008	140.0450352810533	125.36641544468475	58.486985491083814
13015	02 47 20.44	+25 58 40.4	10.42	2.55	2.4527009021697754	392.1568627450982	1279.058039215687	262.66172209954055	235.1371048466092	171.77417345496437
13017	02 47 22.58	+43 24 07.5	7.51	5.1	1.0478508804896816	196.07843137254906	639.5290196078433	106.12794117749274	95.03642100963998	134.72820800643248
13018	02 47 23.01	+09 18 28.3	7.68	4.74	1.0588917083704263	210.97046413502102	688.1008438818563	155.09157125432944	138.8913961375645	34.12215324635268
13019	02 47 23.41	-32 25 15.5	9.53	4.89	2.976544295618101	204.49897750511246	666.9934560327198	128.59156537236382	115.16634524834915	-109.63919936710421
13020	02 47 23.62	+49 04 26.9	8.44	3.75	1.3101563386385937	266.6666666666667	869.7594666666668	130.12764147737332	116.5456276115432	201.48207046603133
13021	02 47 24.09	+19 50 39.2	9.09	7.22	3.3826859878481947	138.50415512465378	451.7448753462605	97.04397260400096	86.92095595401481	47.01718605008477
13022	02 47 24.25	+57 40 37.6	8.12	1.07	-1.7330811115739522	934.5794392523363	3048.222429906542	372.2251998132932	333.4047559880679	789.764773576096
13023	02 47 25.11	+17 12 35.8	8.51	3.15	1.0015527689480024	317.4603174603175	1035.4279365079367	225.87025061876318	202.3392329232735	93.92825915263188
13024	02 47 25.36	-03 17 48.5	8.33	1.24	-1.2028915741888238	806.4516129032256	2630.320967741935	599.6736485391281	537.2195458393736	-46.37756753131423
13025	02 47 25.64	-17 33 22.6	9.48	11.81	4.841249488067575	84.6740050804403	276.17256562235394	60.1288431982712	53.868841437262915	-25.541285680387567
13026	02 47 26.98	+01 03 33.4	7.93	18.83	4.304251600083324	53.10674455655866	173.21285183218262	39.54446738133965	35.43441151168256	0.9817829406115205
13027	02 47 27.35	+19 22 20.0	6.9	30.66	4.332860752591783	32.61578604044357	106.37958251793866	22.914793942197715	20.53426028078987	10.818774068414028
13028	02 47 27.71	+37 47 28.0	6.9	1.97	-1.6276688691920356	507.61421319796955	1655.6335025380713	298.73630050728883	267.7157613768801	311.0580063432059
13029	02 47 28.00	+21 20 43.2	8.61	4.37	1.812407184852109	228.83295194508005	746.3610983981692	158.72219488203493	142.2467851767698	83.29247777922411
13030	02 47 28.05	-17 22 09.8	9.71	4.14	2.7950017056044967	241.54589371980668	787.8256038647341	171.67620000007054	153.85708390336777	-72.10893744320445
13031	02 47 28.71	+03 19 15.6	8.93	1.47	-0.2334133262591198	680.2721088435376	2218.7741496598646	505.72443975137566	453.27689727465247	39.40796246515819
13032	02 47 28.82	-08 59 43.3	8.15	2.07	-0.2701482727154101	483.0917874396134	1575.6512077294683	355.31480569060074	318.4709276437429	-75.53364941789297
13033	02 47 28.88	+65 05 48.4	10.54	3.71	3.386869548075227	269.5417789757414	879.1369272237202	84.51893848663723	75.75560255258026	244.47987306196592
13034	02 47 29.83	+49 48 39.6	9.56	13.02	5.133054921160866	76.80491551459292	250.50675883256525	36.90518715914026	33.08327224203429	58.67281573021726
13035	02 47 30.35	+23 38 11.9	7.46	14.64	3.2877053836118657	68.30601092896175	222.78674863387982	46.592880486367676	41.770882367588705	27.386273993436333
13036	02 47 31.15	+44 16 20.0	6.45	1.73	-2.359769484356023	578.0346820809248	1885.31676300578	308.1611943046651	276.3012711495884	403.50759543562475
13037	02 47 32.10	+06 41 43.0	10.18	15.44	6.123236479998587	64.76683937823833	211.2433937823834	47.89012635017382	42.94484897260838	7.551107728722124
13038	02 47 33.24	+18 30 37.5	7.92	2.6	-0.005133260145910867	384.6153846153848	1254.46076923077	271.5125578259723	243.51576773040625	122.10649406280262
13039	02 47 33.36	-40 27 22.7	9.66	1.49	0.5259313420613694	671.1409395973154	2188.991946308725	380.16448774859384	340.97017315200287	-435.48187571827805
13040	02 47 33.78	-35 33 01.9	6.51	5.27	0.11905307606273396	189.7533206831119	618.8990512333964	114.92634171683048	103.08402648802425	-110.32652524606455
13041	02 47 35.06	+64 41 07.3	8.57	10.78	3.733093804253599	92.76437847866421	302.56011131725427	29.524941876104197	26.487586234176433	83.85651732115159
13042	02 47 36.19	+10 13 49.9	10.63	11.18	5.872209017752022	89.44543828264766	291.73506261180705	65.5159880639945	58.78576284638072	15.886340804053821
13044	02 47 37.44	-36 06 27.1	9.94	0.07	-5.834509799928716	14285.714285714283	46594.25714285714	8589.7422598069	7708.759498876567	-8418.609597292709
13043	02 47 37.45	+10 13 34.9	9.06	7.5	3.435306316958501	133.33333333333331	434.8797333333333	97.65574279421972	87.64008596247126	23.671692157039118
13045	02 47 37.69	+00 39 59.5	9.17	5.2	2.7500167181739954	192.30769230769238	627.2303846153849	143.11138362182268	128.43821851204981	2.2370569971575422
13046	02 47 38.04	+15 13 52.9	7.48	7.79	1.937687288362822	128.36970474967913	418.690372272144	92.17850536215356	82.73167633176857	33.724975582714706
13047	02 47 38.61	+29 40 42.8	7.1	2.29	-1.1008225883005611	436.6812227074236	1424.2786026200874	282.3408672723334	253.42654347961997	216.215429590789
13048	02 47 38.64	-18 19 02.6	9.39	5.54	3.1075488236421496	180.50541516245482	588.7361010830324	127.52270258814406	114.46374211614703	-56.72933075891271
13049	02 47 38.74	+53 56 35.8	7.29	0.38	-4.811082016915949	2631.5789473684213	8583.152631578949	1152.6651489766773	1034.6423225352064	2127.4600054962766
13050	02 47 39.88	+01 42 19.6	7.8	1.61	-1.165870619840752	621.1180124223605	2025.8372670807462	461.98363677000094	414.7493273840796	18.485133126946142
13051	02 47 43.10	-12 39 39.3	10.09	2.84	2.356591700235187	352.11267605633816	1148.4500000000005	255.5903473212589	229.56637769127335	-77.176351490995
13052	02 47 45.12	+80 15 54.4	10.53	9.35	5.384058054362589	106.95187165775401	348.8340106951872	13.452450724687852	12.086316845725564	105.41183693353068
13053	02 47 45.14	+31 03 10.6	7.95	5.67	1.7179152944645333	176.36684303350975	575.2377425044094	112.39237965615254	100.97877661031617	90.97528780453405
13054	02 47 45.45	+54 06 25.6	8.45	2.62	0.5415064565987251	381.67938931297726	1244.884732824428	166.4502584461854	149.55383643046122	309.2040066015578
13055	02 47 47.63	+81 26 55.2	5.8	6.54	-0.12211125837866366	152.90519877675843	498.7152905198778	16.910043701097173	15.198359913841148	151.20535734859507
13056	02 47 47.79	+54 57 32.7	8.89	7.13	3.1554476492593295	140.25245441795226	457.4471248246843	59.89141863767406	53.83026158069075	114.83062257943679
13057	02 47 47.89	+39 30 14.9	9.12	6.75	3.266518864155124	148.14814814814818	483.19970370370385	85.01469892664703	76.41207724124396	94.24207774564073
13058	02 47 48.99	+52 19 17.5	8.2	2.47	0.1634847662983283	404.85829959514166	1320.485020242915	184.0322313505612	165.43675525566132	320.42637311195443
13059	02 47 49.32	+64 17 09.1	10.76	14.08	6.503013274030467	71.02272727272727	231.6475852272727	22.916330871222765	20.60176325397139	63.98935004736455
13060	02 47 51.48	-47 54 51.7	8.04	3.63	0.8395331251805622	275.4820936639119	898.5118457300277	137.29030536719952	123.4627218068429	-204.44733381895577
13061	02 47 54.44	+29 14 50.7	4.52	18.06	0.8035887298874336	55.37098560354377	180.59789590254718	35.916011398399704	32.31264284973714	27.053267529139724
13062	02 47 54.85	+44 12 22.7	7.84	2.11	-0.5385877235115366	473.9336492890996	1545.7810426540289	252.55490051639845	227.23035056884106	330.44741477880706
13063	02 47 55.32	+55 36 49.0	6.92	8.39	1.5388098041435025	119.18951132300353	388.7482717520857	50.03995042341712	45.025339417926666	98.36087525707997
13064	02 47 55.92	-12 27 37.9	6.63	4.07	-0.32202795387390015	245.70024570024577	801.3754299754303	178.33749563107511	160.4801006608919	-53.01401400636827
13065	02 47 55.98	+28 42 44.1	11.07	36.45	8.878487663269969	27.43484224965705	89.48142661179693	17.88591883364691	16.09509482104027	13.179999978812022
13066	02 47 57.66	-24 47 58.5	8.0	9.03	2.7784387515675277	110.7419712070875	361.1957918050942	74.71933957622043	67.25461020647974	-46.45020867659613
13067	02 47 58.53	-26 05 36.1	7.69	11.69	3.0290725558091998	85.54319931565448	279.00752780154005	57.0972314691387	51.39953771248314	-37.624893762779045
13068	02 47 58.93	+08 53 57.1	9.16	3.3	1.7525696993894382	303.030303030303	988.3630303030303	222.50007229179545	200.30867084864718	46.87770011030172
13069	02 47 59.41	+15 30 29.1	6.67	3.81	-0.4253751216219026	262.4671916010498	856.062467191601	187.95710119617627	169.22276354292293	70.17699819576607
13070	02 47 59.49	-48 07 15.7	8.15	3.88	1.0941586279710371	257.73195876288656	840.6180412371134	127.86330587104518	115.1201059630332	-191.89606244668445
13072	02 48 00.54	-36 25 28.5	9.54	6.95	3.7499240229505677	143.884892086331	469.2946762589931	86.03484792483297	77.47226003051341	-85.43369381579198
13073	02 48 00.95	-32 17 10.8	8.46	8.17	3.021110282662079	122.39902080783354	399.21640146878826	76.8919946908822	69.24349513792393	-65.37950617936875
13074	02 48 01.22	-62 57 50.0	8.06	10.46	3.1576584226562776	95.60229445506693	311.8162523900574	32.29167508160816	29.08075562722097	-85.15489461943467
13075	02 48 01.25	-51 48 55.8	9.25	6.05	3.1587768732623456	165.28925619834706	539.1071074380164	75.92917597889362	68.37940547159783	-129.9213429622702
13076	02 48 03.07	+51 33 06.0	7.78	5.01	1.2791886293362298	199.60079840319352	651.0175648702592	92.21576774769096	83.0687122913676	156.32120758281715
13077	02 48 04.22	-14 13 38.8	10.03	2.83	2.288932177621451	353.35689045936397	1152.5081272084806	254.4705587606214	229.26784655700072	-86.84515699959114
13078	02 48 05.44	-39 48 12.5	8.67	3.34	1.2887323340578227	299.40119760479035	976.5263473053891	170.87242022459685	153.9765615818967	-191.6635375265412
13079	02 48 06.57	-11 45 45.5	10.78	31.91	8.299634020967552	31.338138514572226	102.21240990285175	22.78991263026691	20.539855207490064	-6.388517505545325
13080	02 48 07.92	-36 58 54.0	7.83	6.13	1.7673023725920753	163.1321370309951	532.0714518760196	96.79235398744085	87.25316677049426	-98.13368040784788
13081	02 48 08.97	+27 04 08.2	7.56	44.71	5.812023349340158	22.366360993066433	72.95007828226349	14.792029480048146	13.336285126344197	10.178087588658336
13082	02 48 08.98	-31 25 22.6	7.21	2.73	-0.6091867647962195	366.3003663003663	1194.7245421245423	232.1551634953627	209.30824245860438	-190.97119692014817
13083	02 48 11.50	-45 19 34.4	8.82	3.23	1.3660126116555151	309.5975232198142	1009.7826625386997	161.6373895802827	145.78390535411833	-220.16138083963955
13084	02 48 12.15	-43 34 53.1	9.07	6.47	3.124521403343504	154.5595054095826	504.1109737248839	83.13793076961908	74.99082225291787	-106.55093503875084
13085	02 48 13.19	-03 37 09.0	6.85	6.3	0.8467027472679085	158.73015873015873	517.7139682539683	117.62254915692047	106.11222660676584	-10.019709820328538
13086	02 48 14.08	+43 37 21.2	7.43	2.78	-0.3497760204096192	359.7122302158274	1173.2366906474822	193.33330263948062	174.43681044609372	248.16712477431207
13087	02 48 14.36	-18 40 57.4	8.89	5.35	2.531768910106143	186.91588785046727	609.6444859813084	131.46250438147703	118.61817078660586	-59.87393950558287
13088	02 48 14.69	+55 46 24.3	7.57	1.68	-1.303453591370685	595.2380952380953	1941.4273809523813	248.56687545164925	224.29183797630847	492.15451828474505
13089	02 48 15.03	-57 39 42.9	8.6	6.37	2.620697161676752	156.98587127158558	512.0248037676611	62.34333547684555	56.25770515117843	-132.63839154499502
13090	02 48 15.52	-29 26 08.7	9.69	5.53	3.4036256565234915	180.83182640144665	589.8007233273056	116.91723537754021	105.51188840764566	-88.86929118659792
13091	02 48 17.80	-17 32 53.4	9.73	5.76	3.5321124171160605	173.6111111111112	566.2496527777781	122.87071439470299	110.92161247762172	-52.34502202439352
13093	02 48 19.75	+51 32 22.8	9.9	3.51	2.6265355823291205	284.90028490028504	929.2301994302	131.51501545294948	118.75904133797478	223.08801659246345
13092	02 48 19.75	+17 30 33.9	8.88	3.11	1.3438019451341887	321.54340836012864	1048.745337620579	227.5870956433046	205.51295281064512	96.74039271960459
13094	02 48 20.01	+20 00 36.8	8.38	6.19	2.3384532451005917	161.55088852988686	526.914054927302	112.66017970846387	101.7369910716559	55.28072123750166
13095	02 48 22.61	-04 55 14.9	7.77	5.26	1.3749287207686933	190.11406844106475	620.0756653992399	140.55296698243936	126.9735428297923	-16.307725558705748
13096	02 48 23.46	-06 14 11.7	8.82	3.71	1.666869548075228	269.5417789757414	879.1369272237202	198.8169880042348	179.6306493006348	-29.281491187501835
13097	02 48 24.24	+51 32 35.6	9.58	2.68	1.7206739701439453	373.13432835820885	1217.0141791044773	172.1811171831505	155.58296739727263	292.1931384217518
13098	02 48 24.74	+58 49 55.1	7.54	4.41	0.7621929473391935	226.75736961451244	739.5913832199547	87.07271171964389	78.68475001979114	194.0256623815607
13099	02 48 24.88	+48 02 38.9	8.86	2.94	1.2017366520607862	340.13605442176873	1109.387074829932	168.7160195234342	152.4661881519834	252.94564978307216
13100	02 48 26.24	-51 02 27.6	9.15	3.28	1.7293692185583964	304.8780487804877	994.3896341463411	142.21313076654312	128.54153688953457	-237.071979280243
13101	02 48 26.35	-60 24 53.0	9.02	1.98	0.5033259513076551	505.05050505050525	1647.271717171718	184.98510611083015	167.2043766112633	-439.2029367057718
13102	02 48 26.53	+62 49 42.2	9.07	3.01	1.462832477969215	332.22591362126263	1083.587375415283	112.54888920088369	101.73334861036152	295.5623978141545
13103	02 48 29.26	-05 44 18.3	7.21	4.86	0.6431813463114677	205.76131687242798	671.1106995884774	151.85237863883802	137.31463767072944	-20.573402833731176
13104	02 48 29.92	+48 27 15.0	8.04	3.9	0.9953230351324951	256.41025641025647	836.3071794871797	126.12847801132749	114.06450604595614	191.9039215008687
13105	02 48 30.58	+50 53 50.5	8.0	5.7	1.7793742783624573	175.43859649122805	572.2101754385965	82.06497885887833	74.22274514452948	136.14339678043152
13106	02 48 30.96	-33 46 58.7	6.8	5.58	0.5331709946878922	179.21146953405022	584.5157706093191	110.467935480018	99.91699072462754	-99.65029356640693
13107	02 48 31.15	-51 34 04.1	8.59	7.47	2.9566030090769946	133.8688085676037	436.6262382864791	61.711711008725786	55.819110843374936	-104.86538750388644
13108	02 48 32.06	+18 17 01.9	5.83	6.5	-0.10543321678572148	153.8461538461538	501.7843076923076	108.3296825264852	97.99882235551327	48.26540949684265
13109	02 48 33.38	+25 17 46.2	7.99	1.91	-0.6048331637613611	523.5602094240836	1707.6429319371723	351.00268273391583	317.590315615701	223.71589356347425
13110	02 48 33.99	+08 55 11.4	8.74	7.2	3.0266624821563433	138.88888888888886	452.99972222222215	101.73904806809097	92.0626520971051	21.5350329425377
13111	02 48 37.39	+22 35 57.5	10.1	11.03	5.312877562200953	90.66183136899367	295.70244786944704	62.048953949993525	56.17540173061464	34.83990845704803
13112	02 48 37.98	-37 24 04.1	6.66	17.81	2.9133195973162174	56.1482313307131	183.1329590117912	33.06488534825673	29.93754900011989	-34.103964554569465
13113	02 48 38.42	-20 49 15.8	7.19	5.09	0.7235889116837937	196.46365422396858	640.7854616895875	136.12255118813778	123.25565536136727	-69.83310039306396
13114	02 48 39.76	-16 48 40.5	8.17	5.1	1.7078508804896817	196.07843137254906	639.5290196078433	139.1235262597362	125.99761699277379	-56.709754035070716
13115	02 48 41.64	+72 20 39.2	7.97	8.11	2.5151042710557805	123.30456226880396	402.16991368680647	27.716208470106288	25.10816332439838	117.4964127061686
13116	02 48 42.96	+48 14 41.3	8.95	3.93	1.9219627518771318	254.45292620865146	829.9231552162853	125.57310000361872	113.77883780837722	189.82113759695358
13117	02 48 43.22	+00 02 03.5	11.69	29.67	9.05158773158421	33.70407819346139	109.9291540276373	24.97600277359788	22.631035434246332	0.02018658162965388
13118	02 48 43.58	+31 06 56.2	6.94	22.73	3.722997178624854	43.994720633524	143.4930928288606	27.910568469014727	25.291405374928722	22.735004409924567
13119	02 48 44.43	-73 50 29.6	6.94	3.53	-0.32112647306088693	283.2861189801701	923.9654390934849	58.41648965268501	52.94122996088	-272.09513982012624
13120	02 48 45.53	+25 04 36.7	7.46	6.08	1.3795178963636756	164.47368421052624	536.447039473684	110.37590924727297	100.04668040689486	69.70949142822884
13121	02 48 45.87	+25 11 17.1	5.89	7.08	0.14016628844884504	141.24293785310738	460.6776836158194	94.69772024255577	85.83991592079181	60.111713575232514
13122	02 48 46.77	+14 36 49.1	8.19	14.66	4.020669851525545	68.21282401091408	222.48281036834933	48.90157409653938	44.3332679225693	17.21007744695802
13124	02 48 50.17	+49 11 02.1	7.56	3.56	0.3172499898643766	280.8988764044943	916.1792134831458	135.99586098552868	123.3525623585341	212.58751120349487
13125	02 48 50.49	+63 16 58.7	8.38	0.34	-3.9626054147887206	2941.1764705882306	9592.935294117633	979.4104268033235	888.3981137185534	2627.1701578984353
13126	02 48 50.60	+67 21 26.7	8.87	10.65	4.006748038873782	93.89671361502346	306.2533333333333	26.774363707227298	24.286729582640017	86.65956982327202
13127	02 48 50.76	-43 53 29.2	9.39	4.35	2.5824462847731873	229.8850574712643	749.7926436781607	122.70506580803787	111.30707793776493	-159.3779811472335
13128	02 48 51.85	-01 30 36.2	8.16	18.9	4.54230902086622	52.91005291005292	172.57132275132278	39.172454801497544	35.53939173204668	-1.3943167091315105
13129	02 48 52.35	-46 20 49.1	7.74	15.17	3.6449279039336524	65.91957811470007	215.00316413974954	33.6995984872477	30.5763530717858	-47.695015184480575
13130	02 48 53.75	-19 01 38.5	8.45	4.1	1.5139192835986766	243.90243902439028	795.5117073170733	170.74721129142705	154.95429763486456	-79.51701228500103
13131	02 48 54.08	-31 33 57.0	9.14	8.41	3.7639799789895605	118.90606420927467	387.8237812128419	75.02274013835832	68.08697513191233	-62.244713713365755
13132	02 48 54.48	-65 14 20.3	9.06	2.07	0.63985172728459	483.0917874396134	1575.6512077294683	149.8271173914736	135.98359514000606	-438.6775260240273
13133	02 48 55.51	+69 38 03.1	6.26	15.99	2.279242318731173	62.53908692933085	203.97736085053165	16.115175561695928	14.628384840311154	58.62976093703499
13135	02 48 55.78	-05 10 09.0	7.9	7.82	2.3660337652992407	127.87723785166241	417.08414322250644	94.29836481883105	85.60178435851417	-11.521322307084809
13134	02 48 55.79	-24 36 35.3	8.17	5.72	1.9569801439651222	174.82517482517477	570.2094405594404	117.68664600246731	106.83323750288616	-72.8035333620202
13136	02 48 57.87	-38 28 46.4	9.0	5.79	2.8133928186371797	172.7115716753023	563.3157167530227	100.0944135174809	90.89110339365568	-107.46721684787607
13138	02 48 58.02	+71 01 20.7	9.4	0.82	-1.030930738081416	1219.5121951219512	3977.5585365853663	293.5964281277433	266.60710086084646	1153.2266842266379
13137	02 48 58.13	+04 04 48.2	8.51	2.65	0.6262293696840384	377.3584905660377	1230.7916981132075	278.6540983088343	253.0423831877536	26.849137949493485
